cls,qtd_features,scoring,score,features
LinearRegression(),16,r2,0.8539354093351493,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),16,max_error,-16.07238952228693,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),16,neg_mean_squared_error,-69.07728497579703,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),16,explained_variance,0.8617348693360999,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),16,d2_absolute_error_score,0.597843189019981,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),17,rand_score,0.9941414141414141,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),17,r2,0.8498948606438613,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),17,max_error,-16.217841413253858,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),17,neg_mean_squared_error,-71.05762292934303,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),17,explained_variance,0.8580441922614972,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),17,d2_absolute_error_score,0.5921669791656091,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'NDVI_d04', 'SAVI_d04', 'GNDVI_d04',
       'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08',
       'SR_d08'],
      dtype='object')"
LinearRegression(),18,rand_score,0.9941414141414141,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),18,r2,0.8484410541104715,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),18,max_error,-16.34212763340732,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),18,neg_mean_squared_error,-71.70878243806018,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),18,explained_variance,0.8566992380056355,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),18,d2_absolute_error_score,0.5911457958901097,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),19,rand_score,0.9941414141414141,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),19,r2,0.8438806051050195,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),19,max_error,-16.48651170127938,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),19,neg_mean_squared_error,-73.86941722361462,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),19,explained_variance,0.8525071679876202,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),19,d2_absolute_error_score,0.5855423873306885,"Index(['NDVI_d28', 'SAVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01', 'SAVI_d01',
       'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),20,rand_score,0.9941414141414141,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),20,r2,0.841721582103373,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),20,max_error,-16.68421792459284,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),20,neg_mean_squared_error,-74.70433523199317,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),20,explained_variance,0.8508037963752155,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
LinearRegression(),20,d2_absolute_error_score,0.5838996103890063,"Index(['NDVI_d28', 'SAVI_d28', 'GNDVI_d28', 'MCARI1_d28', 'SR_d28', 'NDVI_d01',
       'SAVI_d01', 'GNDVI_d01', 'MCARI1_d01', 'SR_d01', 'NDVI_d04', 'SAVI_d04',
       'GNDVI_d04', 'MCARI1_d04', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),1,rand_score,0.9941414141414141,"Index(['SR_d08'], dtype='object')"
Ridge(),1,r2,0.666237129771986,"Index(['SR_d08'], dtype='object')"
Ridge(),1,max_error,-23.54977504580055,"Index(['SR_d08'], dtype='object')"
Ridge(),1,neg_mean_squared_error,-157.06397693012698,"Index(['SR_d08'], dtype='object')"
Ridge(),1,explained_variance,0.6974950250742965,"Index(['SR_d08'], dtype='object')"
Ridge(),1,d2_absolute_error_score,0.39045397918034014,"Index(['SR_d08'], dtype='object')"
Ridge(),2,rand_score,0.9941414141414141,"Index(['GNDVI_d01', 'SR_d08'], dtype='object')"
Ridge(),2,r2,0.8115051714030551,"Index(['GNDVI_d01', 'SR_d08'], dtype='object')"
Ridge(),2,max_error,-18.562858302341922,"Index(['GNDVI_d01', 'SR_d08'], dtype='object')"
Ridge(),2,neg_mean_squared_error,-88.44569485345677,"Index(['GNDVI_d01', 'SR_d08'], dtype='object')"
Ridge(),2,explained_variance,0.8260226400064177,"Index(['GNDVI_d01', 'SR_d08'], dtype='object')"
Ridge(),2,d2_absolute_error_score,0.5335888364823468,"Index(['GNDVI_d01', 'SR_d08'], dtype='object')"
Ridge(),3,rand_score,0.9941414141414141,"Index(['GNDVI_d01', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),3,r2,0.8215636808609581,"Index(['GNDVI_d01', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),3,max_error,-17.266587344430597,"Index(['GNDVI_d01', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),3,neg_mean_squared_error,-81.6779002395131,"Index(['GNDVI_d01', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),3,explained_variance,0.8347105911744306,"Index(['GNDVI_d01', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),3,d2_absolute_error_score,0.5440230342150028,"Index(['GNDVI_d01', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),4,rand_score,0.9941414141414141,"Index(['GNDVI_d01', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),4,r2,0.8313743588028499,"Index(['GNDVI_d01', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),4,max_error,-17.039691258242197,"Index(['GNDVI_d01', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),4,neg_mean_squared_error,-77.913875240068,"Index(['GNDVI_d01', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),4,explained_variance,0.8447755504422204,"Index(['GNDVI_d01', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),4,d2_absolute_error_score,0.5537750520489059,"Index(['GNDVI_d01', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),5,rand_score,0.9941414141414141,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),5,r2,0.8500167521390154,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),5,max_error,-15.547266584220845,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),5,neg_mean_squared_error,-69.35642858526255,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),5,explained_variance,0.8586476579925899,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),5,d2_absolute_error_score,0.6046135625163637,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),6,rand_score,0.9941414141414141,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),6,r2,0.8518360241975955,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),6,max_error,-15.590164057636958,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),6,neg_mean_squared_error,-68.619969497867,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),6,explained_variance,0.8606202073966049,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),6,d2_absolute_error_score,0.6070139415052647,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08', 'SR_d08'], dtype='object')"
Ridge(),7,rand_score,0.9941414141414141,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),7,r2,0.8537815643146514,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),7,max_error,-15.517240638381214,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),7,neg_mean_squared_error,-67.8008633973196,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),7,explained_variance,0.8630052232179573,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),7,d2_absolute_error_score,0.6039593623848987,"Index(['GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08', 'GNDVI_d08',
       'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),8,rand_score,0.9941414141414141,"Index(['MCARI1_d28', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),8,r2,0.8635241294814628,"Index(['MCARI1_d28', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),8,max_error,-14.586942653254066,"Index(['MCARI1_d28', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),8,neg_mean_squared_error,-63.29014093773075,"Index(['MCARI1_d28', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),8,explained_variance,0.8720098987231506,"Index(['MCARI1_d28', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),8,d2_absolute_error_score,0.6151276383859317,"Index(['MCARI1_d28', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),9,rand_score,0.9941414141414141,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),9,r2,0.8626278965601207,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),9,max_error,-14.789669599154383,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),9,neg_mean_squared_error,-63.432512743090264,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),9,explained_variance,0.8707252318013217,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),9,d2_absolute_error_score,0.612484794325122,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'SR_d04', 'NDVI_d08', 'SAVI_d08',
       'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),10,rand_score,0.9941414141414141,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'NDVI_d04', 'SR_d04', 'NDVI_d08',
       'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),10,r2,0.8628839228544558,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'NDVI_d04', 'SR_d04', 'NDVI_d08',
       'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
Ridge(),10,max_error,-14.813196199964972,"Index(['MCARI1_d28', 'NDVI_d01', 'GNDVI_d01', 'NDVI_d04', 'SR_d04', 'NDVI_d08',
       'SAVI_d08', 'GNDVI_d08', 'MCARI1_d08', 'SR_d08'],
      dtype='object')"
